Bank,Specialisation,Country,Year,Loans,Assets,Exposure_app,Exposure_pepp,GovSec,GovSec_over_A,Loans_G,Loans_G_H,L_over_A,L_over_A_G,L_over_A_G_H,ROA,Deposits_over_A,Equity_over_A,treat_50,treat_75,treat_50_pepp,treat_75_pepp,app_dummy,pepp_dummy
FRANKFURTER SPARKASSE,Savings bank,DE,2012,6906740,18196201,13.54570205,7.187191544,2051711,11.27549097,2.81790843,1.887344674,37.95704389,0.510122682,0.904064999,0.329739158,79.73537443,4.455787227,1,1,1,1,0,0
FRANKFURTER SPARKASSE,Savings bank,DE,2013,6930098,17562273,13.54570205,7.187191544,2400850,13.67049698,0.337620809,0.22520705,39.46014277,1.503098882,2.605605906,0.341641426,82.83118592,4.787444085,1,1,1,1,0,0
FRANKFURTER SPARKASSE,Savings bank,DE,2014,6962619,17707410,13.54570205,7.187191544,2398593,13.54570205,0.468174215,0.312359304,39.32036927,-0.139773504,-0.236422074,0.39531473,84.69489892,5.002335181,1,1,1,1,0,0
FRANKFURTER SPARKASSE,Savings bank,DE,2015,7335855,17988653,13.54570205,7.187191544,2134720,11.8670364,5.221827255,3.510976599,40.78045755,1.460088278,2.445274919,0.291850646,86.38284923,5.021409885,1,1,1,1,1,0
FRANKFURTER SPARKASSE,Savings bank,DE,2016,7640059,18141274,13.54570205,7.187191544,1934916,10.66582204,4.063135644,2.72684788,42.1142363,1.333778752,2.1569066,0.248053141,88.11957749,5.08941103,1,1,1,1,1,0
FRANKFURTER SPARKASSE,Savings bank,DE,2017,7972796,18670415,13.54570205,7.187191544,1767761,9.468246956,4.262992118,2.861895073,42.70283226,0.588595963,0.927424426,0.24102303,87.28485146,5.113887399,1,1,1,1,1,0
FRANKFURTER SPARKASSE,Savings bank,DE,2018,8194804,19067010,13.54570205,7.187191544,1616282,8.476850854,2.746504805,1.839307027,42.97896734,0.276135075,0.430168426,0.215031093,87.21505889,5.222549314,1,1,1,1,1,0
FRANKFURTER SPARKASSE,Savings bank,DE,2019,8877821,19809351,13.54570205,7.187191544,1423736,7.187191544,8.005584912,5.406303902,44.81631428,1.837346938,2.809952193,0.227165443,86.31686621,5.304484736,1,1,1,1,0,0
FRANKFURTER SPARKASSE,Savings bank,DE,2020,9415992,21007666,13.54570205,7.187191544,1386783,6.601318776,5.885337633,3.961270787,44.82169509,0.005380815,0.00800393,0.071402506,84.3730522,4.954305728,1,1,1,1,0,1
FRANKFURTER VOLKSBANK EG,Cooperative bank,DE,2012,4677314,8116253,1.355428004,2.216135428,212262,2.615270865,8.584817677,5.802673278,57.62898224,0.355688273,0.41316927,0.14286149,76.4997099,10.14325206,0,0,0,0,0,0
FRANKFURTER VOLKSBANK EG,Cooperative bank,DE,2013,4796417,8292325,1.355428004,2.216135428,139129,1.677804476,2.51451673,1.683310314,57.84164272,0.212660483,0.245708799,0.139406017,77.45498398,10.60700105,0,0,0,0,0,0
FRANKFURTER VOLKSBANK EG,Cooperative bank,DE,2014,4869213,8653429,1.355428004,2.216135428,117291,1.355428004,1.506314155,1.00671779,56.26917376,-1.572468966,-1.82895781,0.132560168,76.01205256,10.84300801,0,0,0,0,0,0
FRANKFURTER VOLKSBANK EG,Cooperative bank,DE,2015,5007435,9071173,1.355428004,2.216135428,152189,1.677721283,2.799148555,1.874722676,55.20162607,-1.067547683,-1.272860202,0.132485622,78.29508929,11.01847578,0,0,0,0,1,0
FRANKFURTER VOLKSBANK EG,Cooperative bank,DE,2016,5056174,9161272,1.355428004,2.216135428,123388,1.346843539,0.968626286,0.646789964,55.19074207,-0.010884003,-0.013145407,0.140187956,79.89609958,11.32072053,0,0,0,0,1,0
FRANKFURTER VOLKSBANK EG,Cooperative bank,DE,2017,6321404,11578127,1.355428004,2.216135428,226904,1.959764304,22.33312646,15.39794443,54.59781189,-0.59293018,-0.718793442,0.16152008,81.54600481,11.86387056,0,0,0,0,1,0
FRANKFURTER VOLKSBANK EG,Cooperative bank,DE,2018,6451759,12111402,1.355428004,2.216135428,272196,2.247435929,2.041147142,1.3653622,53.27012513,-1.327686765,-1.634420515,0.104686476,82.3012728,11.55806735,0,0,0,0,1,0
FRANKFURTER VOLKSBANK EG,Cooperative bank,DE,2019,6539559,12258231,1.355428004,2.216135428,271659,2.216135428,1.35169252,0.903149229,53.34830939,0.078184266,0.09779845,0.103701749,82.62613096,11.65523802,0,0,0,0,0,0
FRANKFURTER VOLKSBANK EG,Cooperative bank,DE,2020,7160031,13374320,1.355428004,2.216135428,225335,1.684833322,9.064457857,6.131404043,53.53566387,0.187354476,0.233853594,0.09655818,81.84337596,11.1632741,0,0,0,0,0,1
GARANTIBANK INTERNATIONAL NV,Commercial bank,NL,2012,2325995,4575269,5.363247395,1.167014012,n.a.,,22.66810855,15.63590355,50.83843158,5.72024064,8.109513669,1.192607473,73.82907978,9.408102562,1,0,0,0,0,0
GARANTIBANK INTERNATIONAL NV,Commercial bank,NL,2013,2313097,4665917,5.363247395,1.167014012,188680,4.043792464,-0.556058523,-0.37036149,49.57432805,-1.264103529,-1.671528692,1.253322766,70.79133641,10.47864761,1,0,0,0,0,0
GARANTIBANK INTERNATIONAL NV,Commercial bank,NL,2014,2548911,4978439,5.363247395,1.167014012,267006,5.363247395,9.707888988,6.573116352,51.19900033,1.624672282,2.161220628,0.919183704,66.89094714,10.76311269,1,0,0,0,0,0
GARANTIBANK INTERNATIONAL NV,Commercial bank,NL,2015,2720638,5021465,5.363247395,1.167014012,281186,5.599680571,6.52002025,4.392859975,54.18016455,2.981164224,3.807892653,0.225850424,64.67632454,10.89253833,1,0,0,0,1,0
GARANTIBANK INTERNATIONAL NV,Commercial bank,NL,2016,2889555,4835519,5.363247395,1.167014012,198029,4.095299801,6.02360994,4.055225703,59.75687408,5.576709528,6.634311566,0.339405139,69.25136681,11.6719012,1,0,0,0,1,0
GARANTIBANK INTERNATIONAL NV,Commercial bank,NL,2017,3048906,4274149,5.363247395,1.167014012,187922,4.396711486,5.368032672,3.610120326,71.33363858,11.5767645,12.1319602,0.613783001,67.92182491,13.91385747,1,0,0,0,1,0
GARANTIBANK INTERNATIONAL NV,Commercial bank,NL,2018,2847873,4288512,5.363247395,1.167014012,163936,3.822677889,-6.821043789,-4.494524455,66.4070195,-4.926619082,-4.712792687,0.280283697,65.31953274,13.58424554,1,0,0,0,1,0
GARANTIBANK INTERNATIONAL NV,Commercial bank,NL,2019,2433408,3615038,5.363247395,1.167014012,42188,1.167014012,-15.72796559,-10.19700205,67.31348329,0.906463791,0.905886187,0.182902642,75.55558199,16.37589978,1,0,0,0,0,0
GARANTIBANK INTERNATIONAL NV,Commercial bank,NL,2020,2092514,3430176,5.363247395,1.167014012,63291,1.845123982,-15.092653,-9.796747675,61.00310888,-6.31037441,-6.451333616,0.198328016,71.26331127,17.51732273,1,0,0,0,0,1
GENERALI BANK AG,Commercial bank,AT,2012,627018,835100,2.100110759,0.005484353,19569,2.343312178,-5.361787611,-3.542023908,75.08298407,2.577449342,2.342134465,-0.940965154,86.23230751,9.129086337,0,0,0,0,0,0
GENERALI BANK AG,Commercial bank,AT,2013,586239,750753,2.100110759,0.005484353,5696,0.758704927,-6.72476921,-4.431837633,78.08680085,3.003816778,2.632009059,-0.33699499,85.79439576,9.817476587,0,0,0,0,0,0
GENERALI BANK AG,Commercial bank,AT,2014,558753,766531,2.100110759,0.005484353,16098,2.100110759,-4.802004122,-3.175312827,72.89372511,-5.193075745,-4.534104289,0.095625617,85.13523915,9.711022777,0,0,0,0,0,0
GENERALI BANK AG,Commercial bank,AT,2015,566534,801373,2.100110759,0.005484353,15944,1.989585374,1.382958128,0.924087314,70.69541899,-2.19830612,-2.030928478,0.019341805,80.1135052,9.308149888,0,0,0,0,1,0
GENERALI BANK AG,Commercial bank,AT,2016,526779,725179,2.100110759,0.005484353,518,0.07143064,-7.275599057,-4.790200543,72.64123754,1.945818556,1.818249485,-0.554759583,85.664367,9.731390457,0,0,0,0,1,0
GENERALI BANK AG,Commercial bank,AT,2017,457128,637010,2.100110759,0.005484353,55,0.008634087,-14.18176665,-9.221108821,71.76151081,-0.879726734,-0.810643733,-1.211911901,86.78388094,9.866250137,0,0,0,0,1,0
GENERALI BANK AG,Commercial bank,AT,2018,429914,558457,2.100110759,0.005484353,52,0.00931137,-6.137825052,-4.049190207,76.98247135,5.220960537,4.735447146,-0.429755559,83.91299599,10.82411,0,0,0,0,1,0
GENERALI BANK AG,Commercial bank,AT,2019,404694,474076,2.100110759,0.005484353,26,0.005484353,-6.045396271,-3.988859031,85.36479383,8.382322485,7.004831583,-0.573747669,84.5195707,12.17695053,0,0,0,0,0,0
GENERALI BANK AG,Commercial bank,AT,2020,365565.1111,428578.3755,2.100110759,0.005484353,25.983799999999999,0.006062788,-10.16868201,-6.660502199,85.2971433,-0.067650531,-0.052846459,-0.491589226,83.62749574,12.97813688,0,0,0,0,0,1
GLS GEMEINSCHAFTSBANK EG,Cooperative bank,DE,2012,1400516.487,2715242.99,5.661732672,3.052021582,168390.03030000001,6.201656018,23.68470214,16.35916853,51.57978464,3.766817219,5.117759327,0.101026417,86.07799904,5.882040409,1,0,1,0,0,0
GLS GEMEINSCHAFTSBANK EG,Cooperative bank,DE,2013,1636418,3237085,5.661732672,3.052021582,201580,6.227207503,15.56686191,10.63229835,50.55220978,-1.027574857,-1.337015111,0.130765797,86.55259284,6.091653447,1,0,1,0,0,0
GLS GEMEINSCHAFTSBANK EG,Cooperative bank,DE,2014,1908728,3640458,5.661732672,3.052021582,206113,5.661732672,15.39273448,10.51072611,52.43098533,1.878775551,2.447351543,0.158304257,86.21302594,6.731488181,1,0,1,0,0,0
GLS GEMEINSCHAFTSBANK EG,Cooperative bank,DE,2015,2129432,4174742,5.661732672,3.052021582,182953,4.3823786,10.94182259,7.422504005,51.00751136,-1.42347397,-1.826494771,0.121971609,86.65433696,7.154190606,1,0,1,0,1,0
GLS GEMEINSCHAFTSBANK EG,Cooperative bank,DE,2016,2452427,4596582,5.661732672,3.052021582,142623,3.102805519,14.1222869,9.625420802,53.35327424,2.345762875,3.019615869,0.134491237,84.93278266,7.919602,1,0,1,0,1,0
GLS GEMEINSCHAFTSBANK EG,Cooperative bank,DE,2017,3036617,5056510,5.661732672,3.052021582,139559,2.759986631,21.36659203,14.71238767,60.05361405,6.700339817,8.03589984,0.150756154,81.7585647,8.706439817,1,0,1,0,1,0
GLS GEMEINSCHAFTSBANK EG,Cooperative bank,DE,2018,3353248,5681352,5.661732672,3.052021582,180757,3.181584243,9.918536155,6.71790388,59.02200744,-1.031606616,-1.151801506,0.159310671,82.15614875,8.981981754,1,0,1,0,1,0
GLS GEMEINSCHAFTSBANK EG,Cooperative bank,DE,2019,3770086,6714271,5.661732672,3.052021582,204921,3.052021582,11.71683845,7.957518969,56.15034007,-2.871667364,-3.297084299,0.081319327,82.87757524,8.86854284,1,0,1,0,0,0
GLS GEMEINSCHAFTSBANK EG,Cooperative bank,DE,2020,4218798,8026071,5.661732672,3.052021582,347880,4.334374814,11.24524405,7.631824896,52.56367655,-3.586663526,-4.351047852,0.079740137,82.43299866,8.684087146,1,0,1,0,0,1
GORENJSKA BANKA D.D. KRANJ,Commercial bank,SI,2012,1153856,1790040,13.34631982,12.89777247,n.a.,,-7.632811542,-5.022213637,64.45978861,0.509183623,0.529404221,-3.476179303,63.67008558,16.15533731,1,1,1,1,0,0
GORENJSKA BANKA D.D. KRANJ,Commercial bank,SI,2013,959578,1560886,13.34631982,12.89777247,n.a.,,-18.43710514,-11.89230218,61.47649476,-2.983293848,-3.133776676,-7.406050154,67.72397215,10.61653446,1,1,1,1,0,0
GORENJSKA BANKA D.D. KRANJ,Commercial bank,SI,2014,810910,1440472,13.34631982,12.89777247,192250,13.34631982,-16.83365306,-10.89116527,56.29474228,-5.181752481,-5.781665887,0.142106199,73.25890403,12.94811701,1,1,1,1,0,0
GORENJSKA BANKA D.D. KRANJ,Commercial bank,SI,2015,725948,1451179,13.34631982,12.89777247,203519,14.02438982,-11.06786869,-7.237682769,50.02470405,-6.270038228,-7.711551226,0.223266737,77.03288154,12.69298963,1,1,1,1,1,0
GORENJSKA BANKA D.D. KRANJ,Commercial bank,SI,2016,854862,1512629,13.34631982,12.89777247,86376,5.710322888,16.34616655,11.17707189,56.51498153,6.490277481,8.290873163,0.416427293,81.11625521,13.27708248,1,1,1,1,1,0
GORENJSKA BANKA D.D. KRANJ,Commercial bank,SI,2017,965247,1871944,13.34631982,12.89777247,92767,4.955650383,12.14439747,8.253173586,51.56388225,-4.951099279,-6.016141454,0.34728603,79.09905425,10.68717868,1,1,1,1,1,0
GORENJSKA BANKA D.D. KRANJ,Commercial bank,SI,2018,982261,1831533,13.34631982,12.89777247,252487,13.7855556,1.747303002,1.168241064,53.63053792,2.066655663,2.636741571,0.936319466,82.17984606,11.2059679,1,1,1,1,1,0
GORENJSKA BANKA D.D. KRANJ,Commercial bank,SI,2019,1078888,1967425,13.34631982,12.89777247,253754,12.89777247,9.38291029,6.349916705,54.83756687,1.207028955,1.48925239,2.194848597,79.61950265,11.98958029,1,1,1,1,0,0
GORENJSKA BANKA D.D. KRANJ,Commercial bank,SI,2020,1184666,2137537,13.34631982,12.89777247,261788,12.24717981,9.352999724,6.329384324,55.42201141,0.584444538,0.70800078,1.039327039,81.34511824,10.17535603,1,1,1,1,0,1
GRUPPO CASSA CENTRALE CREDITO COOPERATIVO ITALIANO,Bank holding company,IT,2012,819834,8899166,31.72655353,9.591374219,2015577,22.64905498,14.56117242,9.930917224,9.212481259,-3.758565898,-21.38308221,0.167195443,3.660893616,2.671722272,1,1,1,1,0,0
GRUPPO CASSA CENTRALE CREDITO COOPERATIVO ITALIANO,Bank holding company,IT,2013,758051,9095341,31.72655353,9.591374219,3009522,33.08861097,-7.835121504,-5.153481288,8.334497849,-0.877983411,-6.562041225,0.16093954,3.291047581,2.805491295,1,1,1,1,0,0
GRUPPO CASSA CENTRALE CREDITO COOPERATIVO ITALIANO,Bank holding company,IT,2014,658129,8485668,31.72655353,9.591374219,2692210,31.72655353,-14.1349705,-9.191479654,7.75577126,-0.578726589,-4.738850442,0.221915352,4.54248269,3.242832503,1,1,1,1,0,0
GRUPPO CASSA CENTRALE CREDITO COOPERATIVO ITALIANO,Bank holding company,IT,2015,556786,5540264,31.72655353,9.591374219,3010341,54.33569592,-16.72199957,-10.82120868,10.0498099,2.29403864,17.94927438,0.261287188,7.153088734,4.852602692,1,1,1,1,1,0
GRUPPO CASSA CENTRALE CREDITO COOPERATIVO ITALIANO,Bank holding company,IT,2016,461165,4037531,31.72655353,9.591374219,2568466,63.61476853,-18.84250685,-12.14437712,11.42195565,1.372145745,8.706073383,0.486634035,12.24537966,6.178503645,1,1,1,1,1,0
GRUPPO CASSA CENTRALE CREDITO COOPERATIVO ITALIANO,Bank holding company,IT,2017,490995,6210484,31.72655353,9.591374219,2868777,46.19248677,6.267804791,4.221251305,7.905905562,-3.516050083,-22.86875463,0.262298397,9.17922017,17.89475667,1,1,1,1,1,0
GRUPPO CASSA CENTRALE CREDITO COOPERATIVO ITALIANO,Bank holding company,IT,2018,2401498,7113903,31.72655353,9.591374219,1767564,24.84661374,158.7414044,112.9309754,33.75781199,25.85190643,104.3054387,1.413246709,8.977097382,16.75174654,1,1,1,1,1,0
GRUPPO CASSA CENTRALE CREDITO COOPERATIVO ITALIANO,Bank holding company,IT,2019,59413000,72805000,31.72655353,9.591374219,6983000,9.591374219,320.8420348,177.5616842,81.60565895,47.84784696,64.17306238,0.309044708,66.65888332,8.905981732,1,1,1,1,0,0
GRUPPO CASSA CENTRALE CREDITO COOPERATIVO ITALIANO,Bank holding company,IT,2020,70081000,86797000,31.72655353,9.591374219,9040000,10.41510651,16.51386583,11.29444647,80.74126986,-0.864389092,-0.70865335,0.28226782,63.49297787,7.744507299,1,1,1,1,0,1
HAMBURG COMMERCIAL BANK AG,Specialized governmental credit institution,DE,2012,77842063,136078573,6.955394765,5.628986698,6298975,4.628924937,-12.40769872,-8.094037144,57.20376198,-4.135631494,-4.598146423,-0.402351368,32.30082373,5.518250842,1,0,1,1,0,0
HAMBURG COMMERCIAL BANK AG,Specialized governmental credit institution,DE,2013,65585528,112873102,6.955394765,5.628986698,8048790,7.130830869,-17.13268788,-11.07836956,58.10554228,0.901780299,1.045463185,-0.51723749,38.25856403,5.506085055,1,0,1,1,0,0
HAMBURG COMMERCIAL BANK AG,Specialized governmental credit institution,DE,2014,65787016,112688859,6.955394765,5.628986698,7837955,6.955394765,0.306743178,0.204599891,58.37934343,0.273801152,0.313649672,-0.384304184,40.7512858,5.771685025,1,0,1,1,0,0
HAMBURG COMMERCIAL BANK AG,Specialized governmental credit institution,DE,2015,61013978,95856852,6.955394765,5.628986698,8500513,8.867924225,-7.531950817,-4.956734326,63.65113889,5.27179546,5.84424428,-0.145538892,48.35061973,6.682884808,1,0,1,1,1,0
HAMBURG COMMERCIAL BANK AG,Specialized governmental credit institution,DE,2016,52937483,82725270,6.955394765,5.628986698,7722153,9.334696641,-14.19913342,-9.232103261,63.99191323,0.340774345,0.356283004,0,50.16055191,8.08129366,1,0,1,1,1,0
HAMBURG COMMERCIAL BANK AG,Specialized governmental credit institution,DE,2017,40348844,70330496,6.955394765,5.628986698,6887370,9.792864251,-27.15489063,-17.21831622,57.37033903,-6.621574198,-7.144780567,-1.477361968,52.3556282,7.979561242,1,0,1,1,1,0
HAMBURG COMMERCIAL BANK AG,Specialized governmental credit institution,DE,2018,31521343,54596270,6.955394765,5.628986698,5073244,9.292290481,-24.6897873,-15.73262738,57.73534163,0.365002592,0.42325025,-1.136839568,52.0679508,9.172150405,1,0,1,1,1,0
HAMBURG COMMERCIAL BANK AG,Specialized governmental credit institution,DE,2019,29776996,48564318,6.955394765,5.628986698,2733679,5.628986698,-5.692872285,-3.758571377,61.31455609,3.579214464,4.049223201,-0.716031882,50.22299706,8.770793404,1,0,1,1,0,0
HAMBURG COMMERCIAL BANK AG,Specialized governmental credit institution,DE,2020,22324745,36934647,6.955394765,5.628986698,2154257,5.832618354,-28.80404446,-18.20314107,60.44391056,-0.870645526,-0.951145628,0.020834097,36.65687126,11.04664409,1,0,1,1,0,1
HAMBURGER SPARKASSE AG (AKA),Savings bank,DE,2012,29865402,39573268,6.321315368,6.633335158,1664975,4.207322478,7.415416508,5.003152689,75.46862695,3.580960409,3.266644526,0.189521876,70.69761335,6.602942168,1,0,1,1,0,0
HAMBURGER SPARKASSE AG (AKA),Savings bank,DE,2013,29897363,40520640,6.321315368,6.633335158,1724751,4.256475219,0.106959586,0.071319098,73.78304736,-1.685579597,-1.50015783,0.185090857,70.67571736,6.571959377,1,0,1,1,0,0
HAMBURGER SPARKASSE AG (AKA),Savings bank,DE,2014,29491767,41947393,6.321315368,6.633335158,2651627,6.321315368,-1.365914288,-0.908527116,70.30655517,-3.47649219,-3.191306658,0.19071507,72.64263121,7.540397087,1,0,1,1,0,0
HAMBURGER SPARKASSE AG (AKA),Savings bank,DE,2015,30192202,42638586,6.321315368,6.633335158,3793722,8.897391672,2.347253947,1.570909378,70.8095761,0.503020931,0.475843855,0.187623483,74.17377771,7.547154589,1,0,1,1,1,0
HAMBURGER SPARKASSE AG (AKA),Savings bank,DE,2016,30762858,43487501,6.321315368,6.633335158,3507856,8.066354514,1.872437408,1.252162682,70.73953962,-0.070036475,-0.065960545,0.183960904,67.46666818,7.526300488,1,0,1,1,1,0
HAMBURGER SPARKASSE AG (AKA),Savings bank,DE,2017,30900717,43670412,6.321315368,6.633335158,3107962,7.116859809,0.447133432,0.298310766,70.7589317,0.019392079,0.018273898,0.183190394,66.24504252,7.677967407,1,0,1,1,1,0
HAMBURGER SPARKASSE AG (AKA),Savings bank,DE,2018,32743218,45093214,6.321315368,6.633335158,3307130,7.333985996,5.791646915,3.897631354,72.61229594,1.853364244,1.731063246,0.155234,66.70600814,7.613118905,1,0,1,1,1,0
HAMBURGER SPARKASSE AG (AKA),Savings bank,DE,2019,34361837,46580550,6.321315368,6.633335158,3089844,6.633335158,4.825070235,3.242157228,73.76863734,1.156341396,1.056052189,0.090166389,67.15406752,7.520306222,1,0,1,1,0,0
HAMBURGER SPARKASSE AG (AKA),Savings bank,DE,2020,35797171,55156591,6.321315368,6.633335158,4552950,8.254589193,4.092230892,2.746502863,64.90098527,-8.86765207,-8.348451048,0.01631718,60.91874859,6.427155732,1,0,1,1,0,1
HAMBURGER SPARKASSE AG,Bank holding company,DE,2012,30366484,41610805,6.299848084,6.544260344,1793529,4.310248264,7.148873653,4.821307476,72.97740094,3.261099421,3.070570462,0.123794769,68.94655607,9.251601838,1,0,1,1,0,0
HAMBURGER SPARKASSE AG,Bank holding company,DE,2013,31772339,44170390,6.299848084,6.544260344,1932384,4.374840249,4.525656827,3.039512101,71.93130738,-1.046093566,-0.96022052,0.119014118,68.44385345,8.998892697,1,0,1,1,0,0
HAMBURGER SPARKASSE AG,Bank holding company,DE,2014,31383688,45515415,6.299848084,6.544260344,2867402,6.299848084,-1.2307801,-0.818830064,68.95177821,-2.979529171,-2.800119982,0.146609671,70.76680944,9.324522253,1,0,1,1,0,0
HAMBURGER SPARKASSE AG,Bank holding company,DE,2015,31516236,45377672,6.299848084,6.544260344,3995649,8.805319497,0.421457413,0.281168693,69.45317953,0.501401323,0.483612284,0.160294693,71.98240359,9.485995668,1,0,1,1,1,0
HAMBURGER SPARKASSE AG,Bank holding company,DE,2016,32139399,46345779,6.299848084,6.544260344,3695497,7.973750964,1.957981908,1.309552904,69.34698195,-0.106197574,-0.101988831,0.183971446,73.43118993,9.477775743,1,0,1,1,1,0
HAMBURGER SPARKASSE AG,Bank holding company,DE,2017,32770404,47252356,6.299848084,6.544260344,3321813,7.029941533,1.944313029,1.300381635,69.35189433,0.004912372,0.004722393,0.187787462,72.42282903,9.669511505,1,0,1,1,1,0
HAMBURGER SPARKASSE AG,Bank holding company,DE,2018,34638834,48622593,6.299848084,6.544260344,3524646,7.24898814,5.544963164,3.730159068,71.24020309,1.888308762,1.798869066,0.177695171,72.44419893,9.583540721,1,0,1,1,1,0
HAMBURGER SPARKASSE AG,Bank holding company,DE,2019,36278731,50207156,6.299848084,6.544260344,3285687,6.544260344,4.625622407,3.107148435,72.25808807,1.017884982,0.948022836,0.109143804,72.29345554,9.413522646,1,0,1,1,0,0
HAMBURGER SPARKASSE AG,Bank holding company,DE,2020,37748046,59003814,6.299848084,6.544260344,4711623,7.985285494,3.970206608,2.66408274,63.97560334,-8.28248473,-7.94514273,0.028445619,60.07579612,8.04410542,1,0,1,1,0,1
HAMBURGER VOLKSBANK EG,Cooperative bank,DE,2012,1150116,2276624,8.969357561,4.925312407,121933,5.355869041,11.12481395,7.54872245,50.51848702,2.707665903,3.705574802,0.180618319,67.86355586,7.088741927,1,1,1,0,0,0
HAMBURGER VOLKSBANK EG,Cooperative bank,DE,2013,1202093,2461483,8.969357561,4.925312407,177593,7.214878185,4.420139731,2.968142591,48.83612846,-1.682358559,-2.245044015,0.170385089,70.00296163,6.852616898,1,1,1,0,0,0
